CIENCIAS AGROPECUARIAS |  |  | 
 |  | LIC.  EN CIENCIAS DE LA EDUCACIÓN EN: PLANEACIÓN Y DESARROLLO                                                                               | 
 |  | LIC.  EN CIENCIAS DE LA EDUCACIÓN EN: PSICOLOGÍA EDUCATIVA                                                                                   | 
 |  | LIC.  EN CIENCIAS Y TÉCNICAS DE LA EDUCACIÓN                                                                                                   | 
 |  | LIC.  EN DESARROLLO EDUCATIVO INSTITUCIONAL                                                                                                  | 
 |  | LIC.  EN DIDÁCTICA DEL FRANCÉS                                                                                                                 | 
 |  | LIC.  EN DOCENCIA                                                                                                                              | 
 |  | LIC.  EN DOCENCIA DE IDIOMAS                                                                                                                  | 
 |  | LIC.  EN DOCENCIA DE LA LENGUA Y LITERATURA                                                                                                    | 
 |  | LIC.  EN DOCENCIA DE LAS MATEMÁTICAS                                                                                                          | 
 |  | LIC.  EN DOCENCIA DEL INGLÉS                                                                                                                   | 
 |  | LIC.  EN DOCENCIA TECNOLÓGICA                                                                                                                | 
 |  | LIC.  EN DOCENCIA UNIVERSITARIA                                                                                                                | 
 |  | LIC.  EN EDUCACIÓN                                                                                                                       | 
 |  | LIC.  EN EDUCACIÓN ARTÍSTICA                                                                                                                  | 
 |  | LIC.  EN EDUCACIÓN ARTÍSTICA ESCOLAR                                                                                                          | 
 |  | LIC.  EN EDUCACIÓN BÁSICA                                                                                                                   | 
 |  | LIC.  EN EDUCACIÓN BÁSICA BILINGÜE                                                                                                            | 
 |  | LIC.  EN EDUCACIÓN BILINGÜE                                                                                                                    | 
 |  | LIC.  EN EDUCACIÓN DE ADULTOS                                                                                                                 | 
 |  | LIC.  EN EDUCACIÓN DEPORTIVA                                                                                                                  | 
 |  | LIC.  EN EDUCACIÓN EN LA ENSEÑANZA DE LENGUAS EXTRANJERAS                                                                                  | 
 |  | LIC.  EN EDUCACIÓN ESPECIAL                                                                                                                   | 
 |  | LIC.  EN EDUCACIÓN FÍSICA                                                                                                                      | 
 |  | LIC.  EN EDUCACIÓN FÍSICA EN: FÚTBOL                                                                                                           | 
 |  | LIC.  EN EDUCACIÓN FÍSICA Y CIENCIAS DEL DEPORTE                                                                                              | 
 |  | LIC.  EN EDUCACION FÍSICA Y DEPORTE                                                                                                            | 
 |  | LIC.  EN EDUCACIÓN FÍSICA Y DEPORTE                                                                                                            | 
 |  | LIC.  EN EDUCACION FISICA Y DEPORTES                                                                                                           | 
 |  | LIC.  EN EDUCACIÓN FÍSICA Y DEPORTES                                                                                                           | 
 |  | LIC.  EN EDUCACIÓN FÍSICA  DEPORTE Y RECREACIÓN                                                                                               | 
 |  | LIC.  EN EDUCACIÓN INDÍGENA                                                                                                                   | 
 |  | LIC.  EN EDUCACIÓN INICIAL                                                                                                                      | 
 |  | LIC.  EN EDUCACIÓN MEDIA                                                                                                                      | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN CS  NATURALES: BIOLOGÍA                                                                                          | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN CS  NATURALES: FÍSICA                                                                                             | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN CS  NATURALES: QUÍMICA                                                                                           | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN CS  SOCIALES: GEOGRAFÍA                                                                                          | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN CS  SOCIALES: HISTORÍA                                                                                            | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN ESPAÑOL                                                                                                          | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN INGLÉS                                                                                                            | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN MATEMÁTICAS                                                                                                     | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN PSICOLOGÍA EDUCATIVA                                                                                             | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN: CIENCIAS NATURALES                                                                                              | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN: CIENCIAS SOCIALES                                                                                               | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN: ESPAÑOL                                                                                                         | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN: INGLÉS                                                                                                           | 
 |  | LIC.  EN EDUCACIÓN MEDIA EN: MATEMÁTICAS                                                                                                    | 
 |  | LIC.  EN EDUCACIÓN MEDIA Y SUPERIOR INTERCULTURAL                                                                                           | 
 |  | LIC.  EN EDUCACIÓN MUSICAL                                                                                                                   | 
 |  | LIC.  EN EDUCACIÓN MUSICAL EN: COMPOSICIÓN E INSTRUMENTACIÓN                                                                              | 
 |  | LIC.  EN EDUCACIÓN MUSICAL EN: DIRECCIÓN CORAL                                                                                               | 
 |  | LIC.  EN EDUCACIÓN MUSICAL EN: DIRECCIÓN ORQUESTAL                                                                                         | 
 |  | LIC.  EN EDUCACIÓN MUSICAL ESCOLAR                                                                                                           | 
 |  | LIC.  EN EDUCACIÓN PARA LA SALUD                                                                                                              | 
 |  | LIC.  EN EDUCACIÓN PREESCOLAR                                                                                                              | 
 |  | LIC.  EN EDUCACIÓN PREESCOLAR EN EL MEDIO INDÍGENA                                                                                         | 
 |  | LIC.  EN EDUCACIÓN PREESCOLAR Y BILINGÜE                                                                                                      | 
 |  | LIC.  EN EDUCACIÓN PREESCOLAR Y PRIMARIA                                                                                                     | 
 |  | LIC.  EN EDUCACIÓN PREESCOLAR Y PRIMARIA EN EL MEDIO INDÍGENA                                                                             | 
 |  | LIC.  EN EDUCACIÓN PREESCOLAR Y PRIMARIA PARA EL MEDIO INDÍGENA                                                                            | 
 |  | LIC.  EN EDUCACIÓN PREESCOLAR Y PRIMARIA PARA EL MEDIO RURAL                                                                               | 
 |  | LIC.  EN EDUCACIÓN PRIMARIA                                                                                                                 | 
 |  | LIC.  EN EDUCACIÓN PRIMARIA EN EL MEDIO INDÍGENA                                                                                            | 
 |  | LIC.  EN EDUCACIÓN PRIMARIA Y PREESCOLAR                                                                                                     | 
 |  | LIC.  EN EDUCACIÓN SECUNDARIA                                                                                                                | 
 |  | LIC.  EN EDUCACIÓN SECUNDARIA EN: ACTIVIDADES TECNOLÓGICAS                                                                                 | 
 |  | LIC.  EN EDUCACIÓN SECUNDARIA EN: BIOLOGÍA                                                                                                   | 
 |  | LIC.  EN EDUCACIÓN SECUNDARIA EN: EDUCACIÓN TECNOLÓGICA                                                                                   | 
 |  | LIC.  EN EDUCACIÓN SECUNDARIA EN: ESPAÑOL                                                                                                   | 
 |  | LIC.  EN EDUCACIÓN SECUNDARIA EN: FORMACIÓN CÍVICA Y ÉTICA                                                                                   | 
 |  | LIC.  EN EDUCACIÓN SECUNDARIA EN: HISTORIA                                                                                                   | 
 |  | LIC.  EN EDUCACIÓN SECUNDARIA EN: INGLÉS                                                                                                      | 
 |  | LIC.  EN EDUCACIÓN SECUNDARIA EN: MATEMÁTICAS                                                                                               | 
 |  | LIC.  EN EDUCACIÓN SECUNDARIA EN: TELESECUNDARIA                                                                                           | 
 |  | LIC.  EN EDUCACIÓN SUPERIOR                                                                                                                   | 
 |  | LIC.  EN EDUCACIÓN TELESECUNDARIA                                                                                                            | 
 |  | LIC.  EN EDUCACIÓN Y ADMINISTRACIÓN ESCOLAR                                                                                                 | 
 |  | LIC.  EN EDUCACIÓN Y DESARROLLO                                                                                                               | 
 |  | LIC.  EN EDUCACIÓN Y DESARROLLO HUMANO                                                                                                      | 
 |  | LIC.  EN ENSEÑANZA DE ALEMÁN COMO LENGUA EXTRANJERA                                                                                       | 
 |  | LIC.  EN ENSEÑANZA DE ESPAÑOL COMO LENGUA EXTRANJERA                                                                                      | 
 |  | LIC.  EN ENSEÑANZA DE FRANCÉS COMO LENGUA EXTRANJERA                                                                                      | 
 |  | LIC.  EN ENSEÑANZA DE IDIOMAS                                                                                                                 | 
 |  | LIC.  EN ENSEÑANZA DE INGLÉS                                                                                                                   | 
 |  | LIC.  EN ENSEÑANZA DE INGLÉS COMO LENGUA EXTRANJERA                                                                                        | 
 |  | LIC.  EN ENSEÑANZA DE ITALIANO COMO LENGUA EXTRANJERA                                                                                       | 
 |  | LIC.  EN ENSEÑANZA DE LA DANZA EN: CLÁSICA                                                                                                    | 
 |  | LIC.  EN ENSEÑANZA DE LA DANZA EN: CONTEMPORÁNEA                                                                                           | 
 |  | LIC.  EN ENSEÑANZA DE LA DANZA EN: DANZA REGIONAL MEXICANA                                                                                 | 
 |  | LIC.  EN ENSEÑANZA DE LA LENGUA INGLESA                                                                                                       | 
 |  | LIC.  EN ENSEÑANZA DE LAS MATEMÁTICAS                                                                                                        | 
 |  | LIC.  EN ENSEÑANZA DE LENGUAS                                                                                                                | 
 |  | LIC.  EN ENSEÑANZA DE LENGUAS EXTRANJERAS                                                                                                   | 
 |  | LIC.  EN ENSEÑANZA DEL ESPAÑOL E HISTORIA                                                                                                     | 
 |  | LIC.  EN ENSEÑANZA DEL ESPAÑOL Y LITERATURA                                                                                                   | 
 |  | LIC.  EN ENSEÑANZA DEL FRANCÉS                                                                                                               | 
 |  | LIC.  EN ENSEÑANZA DEL IDIOMA INGLÉS                                                                                                          | 
 |  | LIC.  EN ENSEÑANZA DEL INGLÉS                                                                                                                 | 
 |  | LIC.  EN ENSEÑANZA MUSICAL                                                                                                                   | 
 |  | LIC.  EN INNOVACIONES EDUCATIVAS                                                                                                             | 
 |  | LIC.  EN INTERVENCIÓN EDUCATIVA                                                                                                             | 
 |  | LIC.  EN LENGUA FRANCESA                                                                                                                      | 
 |  | LIC.  EN LENGUA INGLESA                                                                                                                       | 
 |  | LIC.  EN LENGUA INGLESA CON ENFOQUES BICULTURAL Y TRADUCCIÓN                                                                               | 
 |  | LIC.  EN LENGUAS EXTRANJERAS                                                                                                                   | 
 |  | LIC.  EN LENGUAS INDÍGENAS                                                                                                                     | 
 |  | LIC.  EN LENGUAS MODERNAS                                                                                                                    | 
 |  | LIC.  EN LENGUAS MODERNAS FRANCÉS                                                                                                           | 
 |  | LIC.  EN LENGUAS MODERNAS INGLÉS                                                                                                             | 
 |  | LIC.  EN MÚSICA EN: EDUCACIÓN MUSICAL                                                                                                        | 
 |  | LIC.  EN MÚSICA EN: PEDAGOGÍA MUSICAL                                                                                                         | 
 |  | LIC.  EN MÚSICA ESCOLAR                                                                                                                       | 
 |  | LIC.  EN NORMAL SUPERIOR EN: ESPAÑOL                                                                                                         | 
 |  | LIC.  EN PEDAGOGÍA                                                                                                                      | 
 |  | LIC.  EN PEDAGOGÍA DE LA LENGUA INGLESA                                                                                                       | 
 |  | LIC.  EN PEDAGOGÍA INDUSTRIAL                                                                                                                 | 
 |  | LIC.  EN PEDAGOGÍA MUSICAL                                                                                                                    | 
 |  | LIC.  EN PROCESOS EDUCATIVOS                                                                                                                 | 
 |  | LIC.  EN PSICOPEDAGOGÍA                                                                                                                       | 
 |  | LIC.  EN PSICOPEDAGOGÍA ASISTENCIAL                                                                                                          | 
 |  | LIC.  EN PSICOPEDAGOGÍA INTEGRAL                                                                                                             | 
 |  | LIC.  EN PUERICULTURA                                                                                                                         | 
 |  | TP EN EDUCACIÓN MUSICAL                                                                                                                     | 
 |  | TSU. EN DOCENCIA EN ARTES                                                                                                                     | 
 |  | TSU. EN PUERICULTURA                                                                                                                          | 
 | ESCENOGRAFÍA |  | 
 |  | LIC.  EN COREOGRAFÍA                                                                                                                           | 
 |  | LIC.  EN ESCENOGRAFÍA                                                                                                                         | 
 | FILOSOFÍA |  | 
 |  | LIC.  EN CIENCIAS HUMANAS                                                                                                                     | 
 |  | LIC.  EN ESTUDIOS HUMANÍSTICOS Y SOCIALES                                                                                                     | 
 |  | LIC.  EN FILOSOFÍA                                                                                                                            | 
 |  | LIC.  EN FILOSOFÍA E HISTORIA DE LAS IDEAS                                                                                                      | 
 |  | LIC.  EN FILOSOFÍA Y COMUNICACIÓN                                                                                                             | 
 |  | LIC.  EN FILOSOFÍA Y HUMANIDADES                                                                                                              | 
 |  | LIC.  EN HUMANIDADES                                                                                                                          | 
 |  | LIC.  EN HUMANIDADES Y CIENCIAS SOCIALES                                                                                                     | 
 |  | LIC.  EN HUMANIDADES Y FILOSOFÍA                                                                                                              | 
 | HISTORIA |  | 
 |  | LIC.  EN CIENCIAS HISTÓRICAS                                                                                                                   | 
 |  | LIC.  EN HISTORIA                                                                                                                            | 
 |  | LIC.  EN HISTORIA DE MÉXICO                                                                                                                     | 
 |  | LIC.  EN HISTORIA DEL ARTE                                                                                                                      | 
 |  | LIC.  EN HISTORIA Y COMUNICACIÓN                                                                                                              | 
 |  | LIC.  EN HISTORIA Y ESTUDIOS DE HUMANIDADES                                                                                                   | 
 |  | LIC.  EN HISTORIA Y SOCIEDAD CONTEMPORÁNEA                                                                                                  | 
 | IDIOMAS |  | 
 |  | LIC.  EN IDIOMA INGLÉS                                                                                                                          | 
 |  | LIC.  EN IDIOMA INGLÉS EN TRADUCCIÓN Y DOCENCIA                                                                                              | 
 |  | LIC.  EN IDIOMAS                                                                                                                                | 
 |  | LIC.  EN INGLÉS                                                                                                                                 | 
 |  | LIC.  EN INTERPRETACIÓN                                                                                                                        | 
 |  | LIC.  EN INTERPRETACIÓN Y TRADUCCIÓN                                                                                                          | 
 |  | LIC.  EN TRADUCCIÓN                                                                                                                            | 
 |  | LIC.  EN TRADUCCIÓN DE LENGUAS MODERNAS                                                                                                    | 
 |  | LIC.  EN TRADUCCIÓN DEL IDIOMA INGLÉS                                                                                                         | 
 |  | LIC.  EN TRADUCCIÓN E INTERPRETACIÓN                                                                                                         | 
 |  | PA. EN INGLÉS                                                                                                                                   | 
 |  | TSU. EN IDIOMAS                                                                                                                                | 
 |  | TSU. EN TRADUCCIÓN AL INGLÉS                                                                                                                 | 
 | LETRAS |  | 
 |  | LIC.  EN CIENCIAS DEL LENGUAJE                                                                                                                 | 
 |  | LIC.  EN CREACIÓN LITERARIA                                                                                                                    | 
 |  | LIC.  EN FILOLOGÍA Y LITERATURA                                                                                                                 | 
 |  | LIC.  EN LENGUA Y LITERATURA                                                                                                                    | 
 |  | LIC.  EN LENGUA Y LITERATURA DE HISPA.NOAMÉRICA                                                                                               | 
 |  | LIC.  EN LENGUA Y LITERATURA HISPÁNICA                                                                                                         | 
 |  | LIC.  EN LENGUA Y LITERATURA HISPÁNICAS                                                                                                        | 
 |  | LIC.  EN LENGUA Y LITERATURA HISPA.NOAMERICANAS                                                                                              | 
 |  | LIC.  EN LENGUA Y LITERATURA MODERNAS ALEMANAS                                                                                             | 
 |  | LIC.  EN LENGUA Y LITERATURA MODERNAS FRANCESAS                                                                                            | 
 |  | LIC.  EN LENGUA Y LITERATURA MODERNAS INGLESAS                                                                                              | 
 |  | LIC.  EN LENGUA Y LITERATURA MODERNAS ITALIANAS                                                                                              | 
 |  | LIC.  EN LENGUAS                                                                                                                                | 
 |  | LIC.  EN LENGUAS MODERNAS                                                                                                                    | 
 |  | LIC.  EN LENGUAS MODERNAS APLIC.ADAS                                                                                                         | 
 |  | LIC.  EN LENGUAS MODERNAS EN: ESPAÑOL                                                                                                       | 
 |  | LIC.  EN LENGUAS MODERNAS EN: FRANCÉS                                                                                                       | 
 |  | LIC.  EN LENGUAS MODERNAS EN: INGLÉS                                                                                                         | 
 |  | LIC.  EN LENGUAS Y LITERATURA HISPA.NOAMERICANA                                                                                              | 
 |  | LIC.  EN LETRAS                                                                                                                                 | 
 |  | LIC.  EN LETRAS CLÁSICAS                                                                                                                       | 
 |  | LIC.  EN LETRAS ESPAÑOLAS                                                                                                                     | 
 |  | LIC.  EN LETRAS HISPÁNICAS                                                                                                                      | 
 |  | LIC.  EN LETRAS HISPA.NOAMERICANAS                                                                                                            | 
 |  | LIC.  EN LETRAS IBEROAMERICANAS                                                                                                               | 
 |  | LIC.  EN LETRAS INGLESAS                                                                                                                       | 
 |  | LIC.  EN LETRAS LATINOAMERICANAS                                                                                                              | 
 |  | LIC.  EN LETRAS MEXICANAS                                                                                                                     | 
 |  | LIC.  EN LITERATURA                                                                                                                            | 
 |  | LIC.  EN LITERATURA DRAMÁTICA Y TEATRO                                                                                                        | 
 |  | LIC.  EN LITERATURA HISPA.NOAMERICANA                                                                                                         | 
 |  | LIC.  EN LITERATURA HISPA.NOMEXICANA                                                                                                          | 
 |  | LIC.  EN LITERATURA LATINOAMERICANA                                                                                                          | 
 |  | LIC.  EN LITERATURA Y CIENCIAS DEL LENGUAJE                                                                                                    | 
 |  | LIC.  EN LITERATURA Y CREACIÓN LITERARIA                                                                                                        | 
 |  | LIC.  EN LITERATURAS HISPÁNICAS                                                                                                               | 
 | MÚSICA |  | 
 |  | LIC.  EN ARPA.                                                                                                                                    | 
 |  | LIC.  EN ARTES EN MÚSICA                                                                                                                       | 
 |  | LIC.  EN ARTES EN MÚSICA EN: EJECUCIÓN VOCAL / INSTRUMENTAL                                                                                  | 
 |  | LIC.  EN CANTO                                                                                                                                  | 
 |  | LIC.  EN CANTO GREGORIANO                                                                                                                     | 
 |  | LIC.  EN CANTO OPERÍSTICO                                                                                                                      | 
 |  | LIC.  EN CLARINETE                                                                                                                              | 
 |  | LIC.  EN CLAVECÍN                                                                                                                              | 
 |  | LIC.  EN COMPOSICIÓN                                                                                                                          | 
 |  | LIC.  EN COMPOSICIÓN MUSICAL                                                                                                                 | 
 |  | LIC.  EN CONTRABAJO                                                                                                                           | 
 |  | LIC.  EN CORNO FRANCÉS                                                                                                                        | 
 |  | LIC.  EN DIRECCIÓN CORAL                                                                                                                      | 
 |  | LIC.  EN EJECUCIÓN DE CLARINETE                                                                                                                | 
 |  | LIC.  EN EJECUCIÓN DE CONTRABAJO                                                                                                             | 
 |  | LIC.  EN EJECUCIÓN DE FLAUTA                                                                                                                   | 
 |  | LIC.  EN EJECUCIÓN DE GUITARRA                                                                                                                 | 
 |  | LIC.  EN EJECUCIÓN DE PERCUSIONES                                                                                                             | 
 |  | LIC.  EN EJECUCIÓN DE PIANO                                                                                                                     | 
 |  | LIC.  EN EJECUCIÓN DE TROMPETA                                                                                                                | 
 |  | LIC.  EN EJECUCIÓN DE VIOLA                                                                                                                     | 
 |  | LIC.  EN EJECUCIÓN DE VIOLÍN                                                                                                                    | 
 |  | LIC.  EN EJECUCIÓN DE VIOLONCELLO                                                                                                             | 
 |  | LIC.  EN EJECUCIÓN INSTRUMENTAL DE ORQUESTA SINFÓNICA                                                                                       | 
 |  | LIC.  EN ETNOMUSICOLOGÍA                                                                                                                      | 
 |  | LIC.  EN FAGOT                                                                                                                                  | 
 |  | LIC.  EN FLAUTA                                                                                                                                 | 
 |  | LIC.  EN FLAUTA TRANSVERSA                                                                                                                    | 
 |  | LIC.  EN FORMACIÓN ARTÍSTICA                                                                                                                   | 
 |  | LIC.  EN GUITARRA                                                                                                                              | 
 |  | LIC.  EN INSTRUMENTACIÓN                                                                                                                      | 
 |  | LIC.  EN INSTRUMENTISMO                                                                                                                       | 
 |  | LIC.  EN INSTRUMENTO                                                                                                                           | 
 |  | LIC.  EN JAZZ ESP  EN BATERÍA                                                                                                                    | 
 |  | LIC.  EN JAZZ ESP  EN CANTO - SCAT                                                                                                               | 
 |  | LIC.  EN JAZZ ESP  EN CONTRABAJO                                                                                                               | 
 |  | LIC.  EN JAZZ ESP  EN FLAUTA                                                                                                                     | 
 |  | LIC.  EN JAZZ ESP  EN GUITARRA                                                                                                                   | 
 |  | LIC.  EN JAZZ ESP  EN PERCUSIONES                                                                                                              | 
 |  | LIC.  EN JAZZ ESP  EN PIANO                                                                                                                      | 
 |  | LIC.  EN JAZZ ESP  EN SAXOFÓN                                                                                                                   | 
 |  | LIC.  EN JAZZ ESP  EN TROMBÓN                                                                                                                  | 
 |  | LIC.  EN JAZZ ESP  EN TROMPETA                                                                                                                 | 
 |  | LIC.  EN JAZZ ESP  EN VIOLÍN                                                                                                                     | 
 |  | LIC.  EN LAUDERÍA                                                                                                                               | 
 |  | LIC.  EN MÚSICA                                                                                                                               | 
 |  | LIC.  EN MÚSICA E INSTRUMENTISTA                                                                                                              | 
 |  | LIC.  EN MÚSICA EN COMPOSICIÓN                                                                                                              | 
 |  | LIC.  EN MÚSICA EN CONCERTISTA SOLISTA EN INST  ORQUESTAL                                                                                    | 
 |  | LIC.  EN MÚSICA EN CONCERTISTA SOLISTA EN PIANO                                                                                               | 
 |  | LIC.  EN MÚSICA EN DIRECCIÓN ORQUESTAL                                                                                                       | 
 |  | LIC.  EN MÚSICA EN GUITARRA                                                                                                                   | 
 |  | LIC.  EN MÚSICA EN INSTRUMENTISTA                                                                                                             | 
 |  | LIC.  EN MÚSICA EN PIANO                                                                                                                       | 
 |  | LIC.  EN MÚSICA EN TEORÍA E HISTORIA                                                                                                            | 
 |  | LIC.  EN MÚSICA EN: CANTO                                                                                                                      | 
 |  | LIC.  EN MÚSICA EN: COMPOSICIÓN                                                                                                               | 
 |  | LIC.  EN MÚSICA EN: COMPOSICIÓN MUSICAL                                                                                                     | 
 |  | LIC.  EN MÚSICA EN: DIRECCIÓN CORAL                                                                                                           | 
 |  | LIC.  EN MÚSICA EN: EJECUTANTE                                                                                                                 | 
 |  | LIC.  EN MÚSICA EN: INSTRUMENTOS                                                                                                             | 
 |  | LIC.  EN MÚSICA Y CANTANTE                                                                                                                     | 
 |  | LIC.  EN MÚSICA Y COMPOSICIÓN                                                                                                                 | 
 |  | LIC.  EN MÚSICA Y DIRECTOR DE COROS                                                                                                           | 
 |  | LIC.  EN MÚSICA Y EDUCACIÓN MUSICAL                                                                                                           | 
 |  | LIC.  EN MÚSICO INSTRUMENTISTA EN: CANTO                                                                                                      | 
 |  | LIC.  EN MÚSICO INSTRUMENTISTA EN: CONTRABAJO                                                                                                | 
 |  | LIC.  EN MÚSICO INSTRUMENTISTA EN: GUITARRA                                                                                                  | 
 |  | LIC.  EN MÚSICO INSTRUMENTISTA EN: PIANO                                                                                                      | 
 |  | LIC.  EN MÚSICO INSTRUMENTISTA EN: VIOLA                                                                                                      | 
 |  | LIC.  EN MÚSICO INSTRUMENTISTA EN: VIOLÍN                                                                                                      | 
 |  | LIC.  EN MÚSICO INSTRUMENTISTA EN: VIOLONCELLO                                                                                               | 
 |  | LIC.  EN MUSICOLOGÍA                                                                                                                          | 
 |  | LIC.  EN OBOE                                                                                                                                  | 
 |  | LIC.  EN ORGANO                                                                                                                                | 
 |  | LIC.  EN ÓRGANO                                                                                                                                | 
 |  | LIC.  EN PERCUSIONES                                                                                                                          | 
 |  | LIC.  EN PIANO                                                                                                                                  | 
 |  | LIC.  EN PRODUCCIÓN Y PROGRAMACIÓN MUSICAL                                                                                                 | 
 |  | LIC.  EN SAXOFÓN                                                                                                                                | 
 |  | LIC.  EN TROMBÓN                                                                                                                              | 
 |  | LIC.  EN TROMPETA                                                                                                                              | 
 |  | LIC.  EN TUBA                                                                                                                                  | 
 |  | LIC.  EN VIOLA                                                                                                                                  | 
 |  | LIC.  EN VIOLÍN                                                                                                                                  | 
 |  | LIC.  EN VIOLONCELLO                                                                                                                          | 
 |  | LIC.  INSTRUMENTISTA                                                                                                                           | 
 |  | LIC.  INSTRUMENTISTA MUSICAL                                                                                                                  | 
 |  | PA. EN ARPA.                                                                                                                                    | 
 |  | PA. EN CANTO                                                                                                                                   | 
 |  | PA. EN CLARINETE                                                                                                                                | 
 |  | PA. EN CLAVECÍN                                                                                                                                | 
 |  | PA. EN CONTRABAJO                                                                                                                             | 
 |  | PA. EN CORNO FRANCÉS                                                                                                                          | 
 |  | PA. EN FAGOT                                                                                                                                    | 
 |  | PA. EN FLAUTA TRANSVERSA                                                                                                                      | 
 |  | PA. EN GUITARRA                                                                                                                                | 
 |  | PA. EN OBOE                                                                                                                                    | 
 |  | PA. EN ORGANO                                                                                                                                  | 
 |  | PA. EN PERCUSIONES                                                                                                                            | 
 |  | PA. EN PIANO                                                                                                                                    | 
 |  | PA. EN SAXOFÓN                                                                                                                                | 
